-0.480384461415261,-0.480384461415261,-0.480384461415261,0.320256307610174,0.320256307610174,0.320256307610174,0
0,0,0,0.288675134594813,0.288675134594813,0.288675134594813,-0.866025403784438
0,0,0,0,0,-1,0
0,0,0,0,-1,0,0
0,0,0,-1,0,0,0
0,-1,0,0,0,0,0
-1,0,0,0,0,0,0
-0.654653670707977,-0.654653670707977,0,0.218217890235992,0.218217890235992,0.218217890235992,0
0,0,0,-0.816496580927726,0.408248290463863,0.408248290463863,0
0,0,0,-0.408248290463863,-0.408248290463863,0.816496580927726,0
0,0,1,0,0,0,0
0,0,0,0,0,0,1
0.654653670707977,0.654653670707977,0,-0.218217890235992,-0.218217890235992,-0.218217890235992,0
0,0,0,0.816496580927726,-0.408248290463863,-0.408248290463863,0
0,0,0,0.408248290463863,0.408248290463863,-0.816496580927726,0
1,0,0,0,0,0,0
