-0.342997170285018,-0.342997170285018,-0.342997170285018,-0.342997170285018,0.514495755427527,0.514495755427527,0
0,0,0,0,0,-1,0
0,0,0,0,-1,0,0
0,0,-1,0,0,0,0
0,-1,0,0,0,0,0
-1,0,0,0,0,0,0
-0.632455532033676,-0.632455532033676,0,0,0.316227766016838,0.316227766016838,0
-0.447213595499958,-0.447213595499958,-0.447213595499958,0,0.447213595499958,0.447213595499958,0
0,0,0,0,-0.707106781186548,0.707106781186547,0
0.632455532033676,0,0,0,0.316227766016838,0.316227766016838,-0.632455532033676
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,0,0,1,0,0,0
0,0,0,0,0,0,1
0,0,0,0,-0.408248290463863,-0.408248290463863,0.816496580927726
0.632455532033676,0.632455532033676,0,0,-0.316227766016838,-0.316227766016838,0
0.447213595499958,0.447213595499958,0.447213595499958,0,-0.447213595499958,-0.447213595499958,0
0,0,0,0,0.707106781186547,-0.707106781186548,0
